"Severity","Distance.mi.","Description","Start_Lat","Start_Lng","City","County","State","Start_Time","End_Time","Timezone","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Junction","No_Exit","Traffic_Calming","Traffic_Signal","Duration","Time_of_Day"
4,0.018,"On Rt. 621 in the County of Mecklenburg in the vicinity of Go Cart Rd; Wray Rd; Rt. 623E/W (Mecklenburg County) motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.",36.729802,-78.074641,"La Crosse","Mecklenburg","VA","2021-12-23 14:16:30","2021-12-23 16:20:27","US/Eastern",45,45,33,29.81,10,"SSW",3,0,"Fair","False","False","False","False","False","False","False",123.95,"Afternoon"
4,0.3,"Crash on I-81 southbound between Exit 49: PA 641 - HIGH ST and Exit 47A: PA 34 SOUTH - HANOVER STREET. All lanes closed.",40.191772,-77.168147,"Carlisle","Cumberland","PA","2022-09-17 01:05:00","2022-09-17 03:40:07","US/Eastern",59,59,83,29.83,10,"W",6,0,"Fair","False","False","False","False","False","False","False",155.116666666667,"Night"
4,0.434,"On US-19 in the County of Russell in the vicinity of the ramp to Business US 19 motorists can expect delays due to a vehicle crash. All South lanes are closed.",36.8883669374614,-82.0936739440818,"Lebanon","Russell","VA","2021-06-04 22:44:30","2021-06-05 02:08:50","US/Eastern",64,64,78,27.94,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",204.333333333333,"Night"
4,0.9200000166893,"Main roadway closed due to accident on I-64 Hampton Roads Bltwy Eastbound from Exit 267 VA-143 Settlers Landing Rd to I-64 Hampton Roads Bltwy. Traffic getting by on the shoulder.",37.015678,-76.326942,"Hampton","Hampton","VA","2019-06-24 19:00:06","2019-06-24 21:36:19","US/Eastern",88,88,59,29.83,10,"SSW",9,0,"Fair","False","False","False","False","False","False","False",156.216666666667,"Evening"
4,0.998,"Closed at US-127-BR/N Alger Rd - Road closed due to accident.",43.40822,-84.76643,"Elwell","Gratiot","MI","2019-12-04 23:36:03","2019-12-05 00:05:54","US/Eastern",33,27,87,28.97,10,"W",7,0,"Cloudy","False","False","False","False","False","False","False",29.85,"Night"
4,0.099,"Closed road from S Swan Rd (E 22nd St) to S Craycroft Rd (E 22nd St) due to accident.",32.206842,-110.881037,"Tucson","Pima","AZ","2022-01-04 14:07:30","2022-01-04 16:09:44","US/Mountain",67,67,12,27.29,10,"NW",7,0,"Fair","False","False","True","False","False","False","True",122.233333333333,"Afternoon"
4,0.777,"Closed between Broadway Blvd/Exit 3B and I-40 - Road closed due to accident.",35.14956,-90.13512,"West Memphis","Crittenden","AR","2020-05-08 06:49:47","2020-05-08 07:19:47","US/Central",57,57,96,29.64,3,"VAR",3,0.36,"Rain","False","False","False","False","False","False","False",30,"Night"
4,2.668,"Incident on US-422 EB near FOX RD Road closed. Take alternate route.",40.96938,-80.215527,"New Castle","Lawrence","PA","2021-10-20 20:35:00","2021-10-20 21:57:00","US/Eastern",61,61,62,28.92,10,"VAR",3,0,"Partly Cloudy","False","False","False","False","False","False","False",82,"Evening"
4,3.807,"Crash on CORTEZ RD both directions between MT COBB RD and MAPLEWOOD RD. All lanes closed.",41.463318,-75.459321,"Jefferson Township","Lackawanna","PA","2022-04-18 23:40:00","2022-04-19 03:00:11","US/Eastern",38,33,86,28.84,5,"WNW",7,0.1,"Rain","False","False","False","False","False","False","False",200.183333333333,"Night"
4,0.292,"I-95 N is closed from FL-84/SW 25th St/Exit 25 (I-95) to FL-736/Davie Blvd/Exit 26 (I-95) due to accident.",26.1020457743354,-80.168727635955,"Fort Lauderdale","Broward","FL","2022-04-03 00:50:30","2022-04-03 03:00:11","US/Eastern",71,71,93,30.01,10,"NNW",8,0,"Mostly Cloudy","False","False","False","True","False","False","False",129.683333333333,"Night"
4,0.379,"Route 77 (Durham Road) CLOSED in both directions at Bluff View Drive because of Crash (1 Vehicle). Reported Tuesday August 2 at 4:10 pm.",41.420909,-72.689744,"Guilford","South Central Connecticut","CT","2022-08-02 16:10:30","2022-08-02 17:55:30","US/Eastern",88,88,55,29.34,10,"SSW",10,0,"Fair","False","False","False","False","False","False","False",105,"Afternoon"
4,0,"Two lanes blocked due to accident on I-35 Northbound from Exit 214 Lone Elm Rd to Exit 215 KS-7.",38.854744,-94.815445,"Olathe","Johnson","KS","2019-10-26 17:23:09","2019-10-26 18:17:40","US/Central",59,59,53,28.57,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",54.5166666666667,"Afternoon"
4,0.275,"Ramp closed to Exit 15B - Road closed due to accident.",33.72224,-117.97475,"Huntington Beach","Orange","CA","2019-08-26 04:25:06","2019-08-26 04:54:29","US/Pacific",67,67,78,29.81,10,"CALM",0,0,"Fair","False","False","False","True","False","False","False",29.3833333333333,"Night"
4,1.645,"Incident on I-22 WB near I-269 Road closed. Take alternate route.",34.8696720598466,-89.7145378585352,"Byhalia","Marshall","MS","2022-05-03 09:31:46","2022-05-03 10:50:44","US/Central",75,75,78,29.44,10,"S",23,0,"Mostly Cloudy / Windy","False","False","False","False","False","False","False",78.9666666666667,"Night"
4,0.327,"The road is closed at Moores Chapel Cemetary Road. ",35.938451,-79.337595,"Graham","Alamance","NC","2023-03-26 15:54:00","2023-03-26 19:54:00","US/Eastern",58,58,78,29.35,10,"VAR",3,0,"Cloudy","False","False","False","False","False","False","False",240,"Afternoon"
4,0.204,"Incident on I-15 NB near FELICITA AVE Road closed. Take alternate route.",33.094576,-117.084647,"Escondido","San Diego","CA","2022-11-06 00:01:00","2022-11-07 00:44:00","US/Pacific",39,39,82,28.45,10,"E",3,0,"Fair","False","False","False","False","False","False","False",1543,"Night"
4,0.481,"On Rt. 628 in the County of Louisa in the vicinity of Goldmine Rd; Lancaster Ct; Ordinary Way; Panamint Farms Rd; Panamint Woods Rd; County/City/Town Line: LOUISA motorists can expect delays due to a vehicle crash. All North lanes are closed. All South lanes are closed.",38.0244,-77.997907,"Louisa","Louisa","VA","2020-10-27 15:27:30","2020-10-27 18:21:48","US/Eastern",63,63,81,29.66,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False",174.3,"Afternoon"
4,1.029,"Incident on US-30 WB near BUTTE RD Road closed. Take alternate route.",43.974612951069,-116.852871179023,"New Plymouth","Payette","ID","2021-04-14 06:55:11","2021-04-14 10:16:19","US/Mountain",41,33,32,27.65,10,"NNW",14,0,"Fair","False","False","False","False","False","False","False",201.133333333333,"Night"
4,1.585,"Incident on US-209 NB near KRIPPLEBUSH RD Road closed. Take alternate route.",41.8302190301808,-74.1799128052035,"Stone Ridge","Ulster","NY","2022-05-19 09:05:00","2022-05-19 10:36:29","US/Eastern",56,56,93,29.58,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False",91.4833333333333,"Night"
4,0.033,"Closed road at W Riverwalk Ct due to accident.",39.619937,-105.022715,"Littleton","Arapahoe","CO","2021-09-07 14:24:32","2021-09-07 20:00:00","US/Mountain",81,81,21,24.35,10,"NNE",7,0,"Fair","False","False","False","False","False","False","False",335.466666666667,"Afternoon"
4,0.277,"Incident on I-20 WB near SIGMAN RD Road closed. Take alternate route.",33.677254,-84.059334,"Conyers","Rockdale","GA","2022-06-12 05:19:00","2022-06-12 07:45:00","US/Eastern",68,68,94,28.81,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",146,"Night"
4,0.061,"On Rt. 784 in the County of Prince William in the vicinity of Ashdale Ave; Ashdale Cl; Rt. 1801N/S (Prince William County) motorists can expect delays due to a vehicle crash. All East lanes are closed.",38.627844,-77.305617,"Woodbridge","Prince William","VA","2021-08-06 07:40:30","2021-08-06 11:36:54","US/Eastern",69,69,96,30.1,10,"CALM",0,0,"Fair","False","False","True","False","False","False","True",236.4,"Night"
4,4.047,"Incident on I-5 SB near 93RD AVE Road closed. Take alternate route.",46.952745,-122.937623,"Olympia","Thurston","WA","2022-08-22 07:38:00","2022-08-22 13:45:00","US/Pacific",61,61,87,29.87,10,"SSE",3,0,"Fair","False","False","False","False","False","False","False",367,"Night"
4,1.066,"Between Jefferson Blvd/Exit 426 and Commerce St/Reunion Blvd/Exit 428 - Accident. Two lanes blocked. 2 lanes blocked.",32.75749,-96.80961,"Dallas","Dallas","TX","2020-04-23 11:15:04","2020-04-23 12:35:02","US/Central",72,72,53,29.08,10,"N",12,0,"Fair","False","False","False","True","False","False","False",79.9666666666667,"Morning"
4,0.338,"Near Walnut Cove / Both Directions. The road is closed near Watts Road. Follow the direction of emergency personnel.",36.283793,-80.210314,"Walnut Cove","Stokes","NC","2021-07-21 13:21:00","2021-07-21 16:21:00","US/Eastern",86,86,48,29,6,"NW",6,0,"Haze","False","False","False","False","False","False","False",180,"Afternoon"
4,0.019,"Incident on AR-72 EB near I-49 Road closed. Take alternate route.",36.398865,-94.160946,"Bentonville","Benton","AR","2022-08-17 07:10:45","2022-08-17 08:29:43","US/Central",69,69,93,28.61,10,"NE",5,0,"Cloudy","False","False","False","False","False","False","False",78.9666666666667,"Night"
4,0.196,"At New Ave/Exit 24 - Accident.",34.07163,-118.11023,"Alhambra","Los Angeles","CA","2019-08-02 01:51:10","2019-08-02 02:19:36","US/Pacific",67,67,81,29.83,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",28.4333333333333,"Night"
4,0.55,"Cabrillo Hwy S - CA-1 S - CA-68 W is closed from Munras Ave (CA-68/CA-1) to CA-1/CA-68 (Carmel) (CA-68/CA-1) due to accident.",36.578814,-121.906565,"Monterey","Monterey","CA","2022-02-21 10:59:30","2022-02-21 13:01:26","US/Pacific",54,54,45,29.81,10,"NW",9,0,"Fair","False","False","False","False","False","False","False",121.933333333333,"Morning"
4,2.633,"Closed between MD-404/Queen Anne Hwy and Old Wye Mills Rd - Road closed due to accident.",38.93936,-76.06262,"Queen Anne","Queen Anne's","MD","2017-07-04 05:33:59","2017-07-04 11:33:59","US/Eastern",73,73,84,29.96,10,"CALM",0,0,"Fair","False","False","False","False","False","False","True",360,"Night"
4,0.087,"Incident on SR-70 EB near OGLEB Road closed. Take alternate route.",27.37247,-82.220537,"Myakka City","Manatee","FL","2022-12-05 02:04:00","2022-12-05 03:25:45","US/Eastern",65,65,87,30.05,10,"NE",5,0,"Fair","False","False","False","False","False","False","False",81.75,"Night"
4,0.166,"Incident on I-20 WB near I-75 Road closed. Take alternate route.",33.74414,-84.387527,"Atlanta","Fulton","GA","2022-08-30 02:59:00","2022-08-30 04:14:00","US/Eastern",74,74,91,28.93,10,"ESE",5,0,"Fair","False","False","False","True","False","False","False",75,"Night"
4,1.284,"Incident on I-530 SB near I-530 Road closed. Take alternate route.",34.2123806474962,-92.0716845984837,"Pine Bluff","Jefferson","AR","2021-05-21 21:50:51","2021-05-21 23:07:09","US/Central",74,74,82,30.03,10,"E",5,0,"Partly Cloudy","False","False","False","True","False","False","False",76.3,"Evening"
4,0.597,"I-15 S is closed from W Main St/Exit 281 (I-15) to 500/Exit 276 (I-15) due to accident.",40.363009,-111.789566,"American Fork","Utah","UT","2021-09-20 06:52:00","2021-09-20 08:58:23","US/Mountain",47,47,61,25.67,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",126.383333333333,"Night"
4,0.049,"Incident on TX-7 WB near TX-320 Road closed. Take alternate route.",31.284806,-96.97452,"Chilton","Falls","TX","2022-11-08 06:33:00","2022-11-08 11:45:00","US/Central",64,64,96,29.6,0,"CALM",0,0,"Fog","False","False","False","False","False","False","False",312,"Night"
4,0.627,"Incident on US-87 NB near I-10 Road closed. Take alternate route.",30.054869,-98.917249,"Comfort","Kendall","TX","2022-08-19 16:47:00","2022-08-19 20:45:00","US/Central",82,82,63,28.2,10,"SE",5,0,"Fair","False","False","False","False","False","False","False",238,"Afternoon"
4,0,"Ramp to Curtner Ave - Accident. Center lane blocked.",37.29509,-121.87253,"San Jose","Santa Clara","CA","2020-03-28 19:03:10","2020-03-28 19:18:10","US/Pacific",54,54,77,30.09,7,"CALM",0,0.01,"Cloudy","False","False","True","False","False","False","True",15,"Evening"
4,0.176,"Incident on FLAT RIVER CHURCH RD NB near BESSIE DANIEL RD Road closed. Take alternate route.",36.337671,-78.990842,"Roxboro","Person","NC","2023-01-02 15:14:00","2023-01-02 18:59:00","US/Eastern",64,64,64,29.51,10,"S",7,0,"Fair","False","False","False","False","False","False","False",225,"Afternoon"
4,0.479,"Closed at Kostner Ave - Road closed due to accident.",41.86589,-87.74476,"Cicero","Cook","IL","2019-04-08 04:27:26","2019-04-08 04:56:18","US/Central",55,55,89,29.2,10,"W",6,0,"Mostly Cloudy","False","False","True","False","False","False","True",28.8666666666667,"Night"
4,0.289,"Closed road from Bumby Ave exit [12A] to E Anderson St due to accident.",28.53813529,-81.3574183,"Orlando","Orange","FL","2022-10-07 15:56:00","2022-10-07 19:45:00","US/Eastern",84,84,40,29.95,10,"VAR",3,0,"Fair","False","False","False","False","False","False","False",229,"Afternoon"
4,0.158,"US-160 W - KS-15 - US-160 E is closed from College St (KS-15/E 9th Ave/US-160) to CR-1 (US-160) due to accident.",37.244764,-96.953764,"Winfield","Cowley","KS","2022-06-29 12:47:00","2022-06-29 14:54:33","US/Central",84,84,51,28.97,10,"S",7,0,"Fair","False","False","False","False","False","False","False",127.55,"Afternoon"
4,0.58,"Closed at Burdick Rd - Road closed due to accident.",42.73022,-89.08056,"Janesville","Rock","WI","2019-12-08 13:03:49","2019-12-08 13:32:09","US/Central",43,37,76,28.94,10,"SW",12,0,"Mostly Cloudy","False","False","False","False","False","False","False",28.3333333333333,"Afternoon"
4,5.726,"Closed between Baden Westwood Rd and Dr Bowen Rd - Road closed due to accident.",38.65822,-76.77628,"Brandywine","Prince George's","MD","2020-01-02 21:38:02","2020-01-02 22:06:59","US/Eastern",53,53,41,29.56,10,"SW",13,0,"Partly Cloudy","False","False","False","False","False","False","False",28.95,"Evening"
4,0.062,"Incident on AR-157 NB near US-67 Road closed. Take alternate route.",35.292559,-91.633954,"Judsonia","White","AR","2022-09-06 13:55:35","2022-09-06 15:14:52","US/Central",89,89,50,29.75,10,"WNW",6,0,"Mostly Cloudy","False","False","False","False","False","False","False",79.2833333333333,"Afternoon"
4,4.083,"Between IL-126/Exit 261 and IL-53/Exit 267 - Accident. Left lane blocked. Two lanes blocked.",41.65329,-88.13011,"Plainfield","Will","IL","2020-04-15 07:53:29","2020-04-15 08:23:00","US/Central",29,29,92,29.42,1,"NNW",3,0,"Wintry Mix","False","False","False","False","False","False","False",29.5166666666667,"Night"
4,1.498,"Santa Ana Fwy S - I-5 S is closed from Alondra Blvd (I-5) to Artesia Blvd (I-5) due to accident.",33.886186,-118.032699,"Santa Fe Springs","Los Angeles","CA","2021-12-23 21:40:30","2021-12-24 00:02:02","US/Pacific",55,55,86,29.75,7,"ESE",9,0.08,"Rain","False","False","False","False","False","False","False",141.533333333333,"Evening"
4,0.702,"Closed between US-12/US-20/US-45/Exit 17 and Wolf Rd/Exit 16 - Road closed due to accident.",41.87069,-87.877145,"Westchester","Cook","IL","2019-07-06 11:17:36","2019-07-06 11:45:25","US/Central",85,85,65,29.32,10,"E",6,0,"Mostly Cloudy","False","False","False","False","False","False","False",27.8166666666667,"Morning"
4,0.4,"I-40 E is closed from Indian Service Road 24/Exit 104 (I-40) to NM-23/Exit 108 (I-40) due to accident.",35.034603,-107.476855,"Casa Blanca","Cibola","NM","2021-08-07 16:47:00","2021-08-07 19:17:47","US/Mountain",89,89,16,23.74,10,"W",20,0,"Fair","False","False","False","False","False","False","False",150.783333333333,"Afternoon"
4,8.607,"Incident on I-40 EB near I-40 Road closed. Take alternate route.",35.0572335718391,-90.6875145431009,"Widener","St Francis","AR","2021-09-25 19:38:52","2021-09-25 20:56:04","US/Central",72,72,59,29.82,10,"N",5,0,"Fair","False","False","False","False","False","False","False",77.2,"Evening"
4,0.168,"On Rt. 688 in the County of Fauquier in the vicinity of Bears Den Rd; Rt. 743E/W (Fauquier County) motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.",38.729978,-77.947275,"Marshall","Fauquier","VA","2021-10-29 19:28:30","2021-10-29 21:35:39","US/Eastern",60,60,92,29.1,4,"N",8,0,"Cloudy","False","False","False","False","False","False","False",127.15,"Evening"
4,0.22,"Ramp closed to I-94 Eb - Road closed due to accident.",42.23027,-83.68584,"Ypsilanti","Washtenaw","MI","2019-08-07 14:59:39","2019-08-07 15:28:39","US/Eastern",87,87,43,29.05,10,"NNW",8,0,"Fair","False","False","False","True","False","False","False",29,"Afternoon"
4,0.321,"Closed at Washington St - Road closed due to accident.",42.3493,-87.87418,"Waukegan","Lake","IL","2020-04-23 16:42:26","2020-04-23 17:12:26","US/Central",46,41,79,28.94,4,"NE",9,0,"Haze","False","False","False","False","False","False","True",30,"Afternoon"
4,4.994,"Closed between NC-109/Exit 103 and US-64/Exit 96 - Road closed due to accident. Blocked ahead.",35.854323,-80.10316,"Thomasville","Davidson","NC","2018-03-22 10:30:16","2018-03-22 16:30:16","US/Eastern",41.7,38.8,39,30.13,10,"NNW",4.6,0.01,"Scattered Clouds","False","False","False","False","False","False","False",360,"Morning"
4,0.023,"WB M-14 Sheldon",42.38273263,-83.51003051,"Plymouth","Wayne","MI","2022-12-31 01:03:29","2022-12-31 03:08:34","US/Eastern",45,45,97,29.15,3,"CALM",0,0.1,"Light Rain","False","False","False","False","False","False","False",125.083333333333,"Night"
4,0.074,"Incident on I-55 NB near MM 0 Road closed. Take alternate route.",35.156221,-90.152553,"West Memphis","Crittenden","AR","2022-01-10 10:30:40","2022-01-10 11:45:43","US/Central",34,30,54,30.43,10,"NNW",5,0,"Fair","False","False","False","True","False","False","False",75.05,"Morning"
4,0,"Closed at at Martin Luther King Jr Way - Road closed due to accident.",47.56082,-122.2932,"Seattle","King","WA","2019-08-06 09:26:42","2019-08-06 13:46:29","US/Pacific",61,61,83,30.01,10,"NNW",3,0,"Cloudy","False","False","True","False","False","False","True",259.783333333333,"Night"
4,2.16000008583069,"Accident on I-95 Northbound from Exit 11 6th Ave to Exits 12 12B 12C US-441. Express lanes closed.",25.927702,-80.206787,"Miami","Miami-Dade","FL","2019-06-20 13:58:16","2019-06-20 14:27:47","US/Eastern",92,92,58,30.04,10,"S",9,0,"Partly Cloudy","False","False","False","False","False","False","False",29.5166666666667,"Afternoon"
4,1.795,"Incident on I-81 NB near MM 25 Road closed. Take alternate route.",36.232114,-83.01708,"Bulls Gap","Greene","TN","2022-07-03 00:13:29","2022-07-03 02:34:39","US/Eastern",72,72,87,28.46,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False",141.166666666667,"Night"
4,0.717,"Closed between CT-187/Blue Hills Ave and CT-159/Windsor Ave - Road closed due to accident.",41.83787,-72.66605,"Windsor","Hartford","CT","2020-03-19 23:09:34","2020-03-20 00:29:32","US/Eastern",42,42,89,30.03,9,"N",3,0,"Cloudy","False","False","True","False","False","False","True",79.9666666666667,"Night"
4,0.435,"Incident on OR-18 EB near MP 6 Road closed. Take alternate route.",45.02056,-123.863094,"Otis","Lincoln","OR","2022-03-18 17:59:12","2022-03-19 00:18:15","US/Pacific",52,52,82,29.97,10,"S",10,0,"Cloudy","False","False","False","False","False","False","False",379.05,"Afternoon"
4,0.251,"Closed at W 38th Ave - Road closed due to accident. Police activity ongoing.",39.77476,-105.05325,"Denver","Denver","CO","2020-02-18 22:54:42","2020-02-18 23:22:12","US/Mountain",25,19,64,24.48,10,"WNW",5,0,"Partly Cloudy","False","False","True","False","False","False","False",27.5,"Night"
4,0.279,"Closed at I-894/Exit 61 - Road closed due to accident.",42.9607,-88.03974,"Milwaukee","Milwaukee","WI","2019-12-10 09:36:00","2019-12-10 10:05:14","US/Central",18,5,62,29.35,9,"W",12,0,"Light Snow","False","False","False","False","False","False","False",29.2333333333333,"Night"
4,0.537,"I-95 Southbound CLOSED between Exits 44 and 43 because of Motor Vehicle Accident (Vehicle Fire). Reported Wednesday October 28 at 8:12 pm.",41.283777,-72.937427,"New Haven","New Haven","CT","2020-10-29 03:12:37","2020-10-29 06:16:07","US/Eastern",48,48,96,29.94,9,"CALM",0,0,"Fair","False","False","False","False","False","False","False",183.5,"Night"
4,0,"Slow traffic due to earlier accident on I-5 Southbound after Olympic Blvd. All lanes have been re-opened.",34.018925,-118.179077,"Los Angeles","Los Angeles","CA","2020-11-20 05:37:55","2020-11-20 07:22:33","US/Pacific",52,52,83,29.88,7,"CALM",0,0,"Fair","False","False","False","False","False","False","False",104.633333333333,"Night"
4,0.05,"On ALT US-58 in the Town of Abingdon in the vicinity of Grove Ter motorists can expect delays due to a tractor trailer crash. All east lanes are closed. All west lanes are closed.",36.706786,-81.975733,"Abingdon","Washington","VA","2021-11-19 21:06:30","2021-11-20 02:04:46","US/Eastern",32,32,65,28.18,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",298.266666666667,"Evening"
4,0.455,"On BUS US-15 in the County of Culpeper in the vicinity of Brandy Rd; Inlet Rd; Normans Ln; Rt. 665N/S (Culpeper County) motorists can expect delays due to a vehicle crash. All north lanes are closed. All south lanes are closed.",38.487235,-77.946458,"Culpeper","Culpeper","VA","2022-03-17 13:34:30","2022-03-17 14:50:26","US/Eastern",56,56,91,29.56,10,"N",6,0,"Light Rain","False","False","False","False","False","False","False",75.9333333333333,"Afternoon"
4,0,"Accident on I-20 Eastbound at Exit 65 US-176 Broad River Rd.",34.039066,-81.094467,"Columbia","Richland","SC","2021-04-20 12:05:25","2021-04-20 13:53:08","US/Eastern",72,72,38,29.79,10,"SE",16,0,"Mostly Cloudy","False","False","False","False","False","False","False",107.716666666667,"Afternoon"
4,0.297,"Incident on I-5 NB near LYONS AVE Road closed. Take alternate route.",34.37495,-118.562926,"Newhall","Los Angeles","CA","2023-01-04 13:57:00","2023-01-04 15:26:18","US/Pacific",61,61,87,29.16,5,"SSE",14,0,"Cloudy","False","False","False","False","False","False","False",89.3,"Afternoon"
4,0.858,"Closed at CR-234 - Road closed due to accident.",29.69357,-82.193073,"Gainesville","Alachua","FL","2019-08-13 05:27:11","2019-08-13 05:56:54","US/Eastern",74,74,97,29.74,3,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False",29.7166666666667,"Night"
4,0.189,"UT-39 is closed from US-89/Washington Blvd (12th St/UT-39) to I-84/I-15 (W 12th St/W 1200 S/UT-39) due to accident.",41.244312,-111.970169,"Ogden","Weber","UT","2022-02-23 13:45:30","2022-02-23 16:00:32","US/Mountain",26,26,39,25.3,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","True",135.033333333333,"Afternoon"
4,2.54999995231628,"Three lanes blocked due to crash on I-285 Westbound from Exit 25 US-19 Roswell Rd to Exit 24 Riverside Dr.",33.916023,-84.406113,"Atlanta","Fulton","GA","2022-04-24 06:42:48","2022-04-24 08:03:28","US/Eastern",76,76,48,29.06,10,"S",10,0,"Partly Cloudy","False","False","False","False","False","False","False",80.6666666666667,"Night"
4,1.334,"Multi vehicle crash on US 219 both directions between GRAND ARMY OF THE REPU HW and WARREN RD. All lanes closed.",41.905767,-78.651868,"Bradford","McKean","PA","2022-09-05 12:28:00","2022-09-05 16:55:20","US/Eastern",72,72,81,27.85,8,"S",3,0,"Light Rain","True","False","False","False","False","False","False",267.333333333333,"Afternoon"
4,0.691,"Closed between SR-9/New Castle Ave and US-13-BR/S Market St - Road closed due to accident.",39.71139,-75.54833,"New Castle","New Castle","DE","2020-05-11 19:05:23","2020-05-11 19:20:23","US/Eastern",53,53,45,29.85,10,"WNW",23,0,"Partly Cloudy / Windy","False","False","False","False","False","False","True",15,"Evening"
4,4.96,"Closed between GA-36/Exit 201 and GA-16/Exit 205 - Road closed due to accident.",33.20439,-84.0599,"Jackson","Butts","GA","2020-01-27 02:36:18","2020-01-27 03:05:29","US/Eastern",45,41,87,28.95,10,"SW",6,0,"Cloudy","False","False","False","True","False","False","False",29.1833333333333,"Night"
4,0.064,"On I-95 at mile marker 130 in the City of Fredericksburg motorists can expect delays due to a vehicle crash. All North lanes are closed. Traffic backups are approximately 2.0 miles.",38.291345,-77.506879,"Fredericksburg","Fredericksburg","VA","2020-11-11 07:19:00","2020-11-11 08:59:11","US/Eastern",69,69,100,29.95,10,"S",7,0.02,"Light Rain","False","False","False","False","False","False","False",100.183333333333,"Night"
4,1.527,"Closed between Palatine Rd and Euclid Ave - Road closed due to accident.",42.10298,-88.01407,"Palatine","Cook","IL","2020-04-15 08:13:44","2020-04-15 08:43:12","US/Central",28,22,81,29.34,1,"NNW",6,0,"Light Snow","False","False","False","False","False","False","False",29.4666666666667,"Night"
4,6.305,"OR-6 is closed from US-101/1st St/Oregon Coast Hwy (OR-6) to OR-8/NW Gales Creek Rd (OR-6) due to accident.",45.621073,-123.377863,"Tillamook","Tillamook","OR","2021-07-26 09:47:58","2021-07-26 12:00:00","US/Pacific",61,61,82,30.01,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False",132.033333333333,"Night"
4,3.011,"Multi vehicle crash on US 6 both directions between WESTERBURG WY and BUFFALO PITTSBURGH HW. All lanes closed.",41.708321,-78.694029,"Kane","McKean","PA","2021-08-29 11:00:00","2021-08-29 13:55:59","US/Eastern",76,76,76,27.94,9,"S",5,0,"Cloudy","False","False","False","False","False","False","True",175.983333333333,"Morning"
4,0.427,"Closed at RT-440 - Road closed due to accident.",40.54008,-74.2775,"Perth Amboy","Middlesex","NJ","2020-03-27 21:58:57","2020-03-27 23:03:55","US/Eastern",58,58,28,30,10,"CALM",0,0,"Fair","False","False","False","False","False","False","True",64.9666666666667,"Evening"
4,1.50999999046326,"Right hand shoulder blocked due to crash on I-20 Westbound from Exit 60 US-23 Moreland Ave to Exit 59A GA-154-CONN Bill Kennedy Way.",33.743496,-84.365334,"Atlanta","Fulton","GA","2022-08-25 07:00:53","2022-08-25 08:44:00","US/Eastern",71,71,93,28.98,7,"ESE",3,0.02,"Light Rain","False","False","False","False","False","False","False",103.116666666667,"Night"
4,0.204,"Incident on US-30 EB near MAPLETON ST SE Road closed. Take alternate route.",40.762401,-81.200511,"East Canton","Stark","OH","2022-12-27 10:21:00","2022-12-27 11:39:29","US/Eastern",24,15,81,28.91,2,"SW",8,0.01,"Light Snow","False","False","False","False","False","False","False",78.4833333333333,"Morning"
4,0.052,"Incident on AR-365 NB near STATE HWY-386 Road closed. Take alternate route.",34.618066,-92.220459,"Little Rock","Pulaski","AR","2022-11-04 01:52:02","2022-11-04 03:10:09","US/Central",61,61,81,29.74,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False",78.1166666666667,"Night"
4,0.489,"Incident on IN-227 NB near PLEASANT VIEW RD Road closed. Take alternate route.",39.852764,-84.872078,"Richmond","Wayne","IN","2021-04-15 00:31:49","2021-04-15 05:16:49","US/Eastern",43,39,61,28.89,10,"N",7,0,"Cloudy","False","False","False","False","False","False","False",285,"Night"
4,3.47000002861023,"Main roadway closed due to earlier accident on I-75 Southbound from Exit 155 Hartley Bridge Rd to Exit 153 Sardis Church Rd. Traffic getting by on the shoulder.",32.715134,-83.730339,"Macon","Macon-Bibb County","GA","2019-07-01 07:27:30","2019-07-01 10:08:30","US/Eastern",77,77,82,29.63,10,"W",8,0,"Fair","False","False","False","False","False","False","False",161,"Night"
4,10.3800001144409,"Main roadway closed due to accident on I-75 Southbound from Exit 49 TN-30 Decatur Pike to Exit 42 TN-39. Traffic getting by on the shoulder.",35.392662,-84.71917,"Riceville","McMinn","TN","2021-01-29 08:08:20","2021-01-29 08:36:48","US/Eastern",22,13,78,29.36,10,"NNE",8,0,"Mostly Cloudy","False","False","False","False","False","False","False",28.4666666666667,"Night"
